data,id_compra,estado,loja,vendedor,produto,produto_id,preco,cliente_nome,cliente_genero,forma_pagto
2025-06-04 10:38:00.079312,1610,RJ,Rio de Janeiro,Juliana Almeida,Headset,9,300.0,Larry Morgan,M,Transferência Bancária
2025-06-04 12:05:41.283576,216,PR,Cambará,Beatriz Dias,Impressora,6,1200.0,Richard Armand,M,Transferência Bancária
2025-06-04 12:56:02.014108,1760,SP,Assis,Maria Vitoria,Monitor,3,800.0,Gary Baker,M,Boleto
2025-06-04 15:13:55.014150,1181,MG,Belo Horizonte,Maria Clara,Teclado,4,150.0,Rhonda Surber,F,Pix
2025-06-04 22:16:54.656552,1137,MG,Belo Horizonte,Maria Clara,Tablet,2,1500.0,Alfred Billings,M,Pix
2025-06-05 07:34:47.749919,663,RJ,Rio de Janeiro,Vinicius Sanches,Tablet,2,1500.0,James Roberts,M,Transferência Bancária
2025-06-05 13:46:47.207861,597,PR,Cambará,Vitoria Martins,Teclado,4,150.0,Henry Seigler,O,Pix
2025-06-06 04:42:55.773242,1265,PR,Cambará,Vitoria Martins,Tablet,2,1500.0,Marvin Cropp,M,Cartão de Crédito
2025-06-06 05:49:46.751213,577,MG,Belo Horizonte,João Vitor,Teclado,4,150.0,David Hansbrough,O,Cartão de Crédito
2025-06-06 08:49:56.267488,1322,PR,Cambará,Beatriz Dias,Teclado,4,150.0,Jeremy Brooks,M,Boleto
2025-06-06 09:46:59.542890,1569,PR,Cambará,Beatriz Dias,Smartphone,1,2000.0,Diane Land,O,Pix
2025-06-06 15:51:54.737835,1152,MG,Belo Horizonte,Maria Clara,Smartphone,1,2000.0,John Gillman,O,Transferência Bancária
2025-06-06 19:47:44.914621,473,RJ,Rio de Janeiro,Juliana Almeida,Notebook,0,3500.0,Robin Johnson,F,Boleto
2025-06-07 02:18:46.645842,570,PR,Cambará,Vitoria Martins,Impressora,6,1200.0,Teofila Garrison,F,Boleto
2025-06-07 05:27:54.393222,1113,SP,Assis,Roberto Ferreira,Headset,9,300.0,Cheryl Rogers,F,Boleto
2025-06-07 06:02:59.545936,1570,SP,Assis,Maria Vitoria,Teclado,4,150.0,Anna Dennis,O,Cartão de Crédito
2025-06-07 09:00:47.366953,615,RJ,Rio de Janeiro,Vinicius Sanches,Mesa para Escritório,8,700.0,Jessie Villarreal,F,Boleto
2025-06-07 10:12:38.365244,27,RJ,Rio de Janeiro,Vinicius Sanches,Teclado,4,150.0,Karen Furey,F,Cartão de Crédito
2025-06-07 17:18:51.197357,888,PR,Cambará,Beatriz Dias,Headset,9,300.0,Allan Binns,O,Boleto
2025-06-07 21:52:59.582006,1577,SP,São Paulo,Ana Oliveira,Mouse,5,100.0,Robert Henrick,M,Pix
2025-06-08 03:31:03.723533,1887,PR,Cambará,Vitoria Martins,Mesa para Escritório,8,700.0,Wm Trudeau,M,Boleto
2025-06-08 05:11:59.907487,1597,MG,Belo Horizonte,Carlos Silva,Tablet,2,1500.0,Christine Simpson,O,Cartão de Crédito
2025-06-08 11:43:54.654387,1135,RJ,Rio de Janeiro,Pedro Sousa,Smartphone,1,2000.0,Debbie Alexander,F,Cartão de Crédito
2025-06-08 12:35:43.058779,345,SP,São Paulo,Bruno Silva,Mouse,5,100.0,Kris Bosley,M,Pix
2025-06-08 12:51:50.972047,878,RJ,Rio de Janeiro,Juliana Almeida,Mesa para Escritório,8,700.0,Mary Jones,F,Boleto
2025-06-08 15:50:04.060611,1905,SP,São Paulo,Carla Santos,Headset,9,300.0,Joanne Huddleston,F,Transferência Bancária
2025-06-09 00:34:57.592566,1428,SP,Assis,Mariana Gomes,Cadeira Gamer,7,900.0,Hector Hermann,O,Transferência Bancária
2025-06-09 11:49:45.555454,507,SP,Assis,Maria Vitoria,Notebook,0,3500.0,Martha Taylor,O,Pix
2025-06-09 12:41:02.398108,1791,SP,Assis,Roberto Ferreira,Mouse,5,100.0,Bertha Klein,F,Pix
2025-06-09 13:36:47.583140,639,SP,São Paulo,Carla Santos,Headset,9,300.0,Dale Leon,O,Boleto
2025-06-09 16:53:48.886000,751,MG,Belo Horizonte,Maria Clara,Tablet,2,1500.0,Laura Metz,F,Pix
2025-06-09 19:39:52.360264,959,SP,Assis,Roberto Ferreira,Headset,9,300.0,Elana Thomas,F,Boleto
2025-06-10 04:38:03.011730,1838,MG,Belo Horizonte,João Vitor,Cadeira Gamer,7,900.0,Catherine Summerfield,O,Boleto
2025-06-10 05:17:44.830653,462,RJ,Rio de Janeiro,Pedro Sousa,Tablet,2,1500.0,David Orr,M,Cartão de Crédito
2025-06-10 08:09:58.810650,1519,MG,Belo Horizonte,João Vitor,Impressora,6,1200.0,Jimmy Applewhite,M,Pix
2025-06-10 16:38:46.349354,553,SP,Assis,Roberto Ferreira,Smartphone,1,2000.0,Dora Burger,O,Transferência Bancária
2025-06-10 18:30:53.330811,1054,SP,São Paulo,Ana Oliveira,Monitor,3,800.0,John Fuller,M,Cartão de Crédito
2025-06-11 00:07:55.663031,1248,SP,Assis,Mariana Gomes,Headset,9,300.0,Randy Jefferson,O,Boleto
2025-06-11 03:12:47.395586,624,SP,São Paulo,Carla Santos,Impressora,6,1200.0,Trudy Gaietto,O,Pix
2025-06-11 04:59:54.405161,1116,MG,Belo Horizonte,Maria Clara,Smartphone,1,2000.0,Kim Goldman,F,Boleto
2025-06-11 06:05:46.442224,559,MG,Belo Horizonte,Maria Clara,Cadeira Gamer,7,900.0,Judy Kidd,F,Pix
2025-06-11 08:37:52.096149,952,SP,São Paulo,Ana Oliveira,Impressora,6,1200.0,Patricia Akin,F,Pix
2025-06-11 21:26:01.643388,1735,MG,Belo Horizonte,Carlos Silva,Headset,9,300.0,Rose Molina,F,Pix
2025-06-11 22:58:40.608265,159,SP,Assis,Mariana Gomes,Impressora,6,1200.0,Mark Whitehead,O,Boleto
2025-06-11 23:22:50.608492,849,MG,Belo Horizonte,Carlos Silva,Cadeira Gamer,7,900.0,David Allen,M,Boleto
2025-06-11 23:57:44.275988,432,PR,Cambará,Vitoria Martins,Notebook,0,3500.0,Brian George,O,Cartão de Crédito
2025-06-12 16:49:51.691400,922,SP,São Paulo,Bruno Silva,Tablet,2,1500.0,Kathleen Moon,F,Cartão de Crédito
2025-06-12 19:43:04.197115,1911,PR,Cambará,Vitoria Martins,Monitor,3,800.0,John Bugarin,M,Cartão de Crédito
2025-06-12 20:49:04.223310,1913,SP,São Paulo,Bruno Silva,Smartphone,1,2000.0,Robert Grimaldo,M,Cartão de Crédito
2025-06-12 22:20:55.125153,1196,PR,Cambará,Vitoria Martins,Cadeira Gamer,7,900.0,Constance Mcnair,F,Transferência Bancária
2025-06-13 00:45:56.623680,1351,SP,São Paulo,Ana Oliveira,Monitor,3,800.0,Linda Lemus,O,Cartão de Crédito
2025-06-13 00:54:38.522344,33,SP,São Paulo,Bruno Silva,Mesa para Escritório,8,700.0,Robert Jackson,O,Transferência Bancária
2025-06-13 01:35:02.521460,1809,MG,Belo Horizonte,Carlos Silva,Teclado,4,150.0,Christopher Winters,M,Transferência Bancária
2025-06-13 06:54:46.444855,560,RJ,Rio de Janeiro,Vinicius Sanches,Monitor,3,800.0,Anne Hartzell,F,Pix
2025-06-13 12:52:50.050368,812,SP,Assis,Roberto Ferreira,Smartphone,1,2000.0,Gilbert Beckel,M,Cartão de Crédito
2025-06-13 12:55:54.969363,1176,SP,São Paulo,Bruno Silva,Monitor,3,800.0,Florence Gorelick,F,Pix
2025-06-13 20:01:51.913023,938,SP,Assis,Maria Vitoria,Tablet,2,1500.0,Melvin Daniels,O,Cartão de Crédito
2025-06-13 21:59:03.899576,1897,PR,Cambará,Beatriz Dias,Monitor,3,800.0,Irma Wasson,O,Cartão de Crédito
2025-06-14 06:24:57.884539,1461,PR,Cambará,Vitoria Martins,Impressora,6,1200.0,Kurt Oskins,O,Pix
2025-06-14 08:04:03.963770,1902,RJ,Rio de Janeiro,Pedro Sousa,Cadeira Gamer,7,900.0,Amos Occhuizzo,O,Transferência Bancária
2025-06-14 13:26:05.007411,1976,PR,Cambará,Beatriz Dias,Impressora,6,1200.0,Jason Clifford,O,Cartão de Crédito
2025-06-14 15:01:50.609082,850,SP,São Paulo,Carla Santos,Cadeira Gamer,7,900.0,Jennifer Braxton,F,Cartão de Crédito
2025-06-14 15:31:57.124358,1411,MG,Belo Horizonte,João Vitor,Smartphone,1,2000.0,Andrew Woods,M,Boleto
2025-06-14 20:10:55.601623,1232,PR,Cambará,Ana Maria,Mesa para Escritório,8,700.0,Johnathan Curry,M,Cartão de Crédito
2025-06-14 22:26:43.824039,394,SP,Assis,Roberto Ferreira,Cadeira Gamer,7,900.0,Renee Ramsey,O,Pix
2025-06-15 00:32:48.072064,705,SP,São Paulo,Ana Oliveira,Notebook,0,3500.0,Kim Oswald,F,Boleto
2025-06-15 18:47:47.585449,640,SP,São Paulo,Carla Santos,Impressora,6,1200.0,John Tullis,O,Pix
2025-06-15 20:02:03.096512,1852,RJ,Rio de Janeiro,Juliana Almeida,Teclado,4,150.0,Steven Lyall,M,Transferência Bancária
2025-06-16 06:17:00.050184,1605,SP,Assis,Maria Vitoria,Teclado,4,150.0,Freddie Session,O,Transferência Bancária
2025-06-16 12:34:58.704276,1509,RJ,Rio de Janeiro,Juliana Almeida,Mouse,5,100.0,Kathy Batchelor,O,Cartão de Crédito
2025-06-16 19:20:48.483796,729,SP,Assis,Maria Vitoria,Mesa para Escritório,8,700.0,Jeffrey Ayon,O,Cartão de Crédito
2025-06-17 19:29:38.544746,39,SP,Assis,Roberto Ferreira,Mesa para Escritório,8,700.0,Harry Craig,M,Pix
2025-06-18 00:43:50.509827,841,MG,Belo Horizonte,Carlos Silva,Notebook,0,3500.0,Silvia Steege,F,Boleto
2025-06-18 03:48:56.414194,1332,RJ,Rio de Janeiro,Vinicius Sanches,Mouse,5,100.0,Gina Rose,F,Transferência Bancária
2025-06-18 04:27:38.214804,14,SP,São Paulo,Ana Oliveira,Impressora,6,1200.0,Terry Smith,O,Boleto
2025-06-18 04:55:40.459146,137,MG,Belo Horizonte,João Vitor,Tablet,2,1500.0,Vicki Lopez,F,Cartão de Crédito
2025-06-18 05:03:58.195983,1472,SP,Assis,Roberto Ferreira,Smartphone,1,2000.0,Andrew Tate,M,Boleto
2025-06-18 06:50:03.683180,1881,SP,São Paulo,Ana Oliveira,Cadeira Gamer,7,900.0,Charlie Neel,F,Transferência Bancária
2025-06-18 06:57:40.507670,146,PR,Cambará,Ana Maria,Tablet,2,1500.0,Jeanetta Martin,O,Pix
2025-06-18 07:55:59.049378,1542,MG,Belo Horizonte,Carlos Silva,Teclado,4,150.0,Christina Hanson,F,Pix
2025-06-18 08:29:46.490415,567,SP,São Paulo,Ana Oliveira,Headset,9,300.0,Maurice Passarelli,M,Pix
2025-06-18 16:48:47.083989,594,SP,Assis,Roberto Ferreira,Mesa para Escritório,8,700.0,Carlos Decker,M,Pix
2025-06-19 05:32:57.862631,1456,PR,Cambará,Vitoria Martins,Monitor,3,800.0,Andrea Brown,F,Boleto
2025-06-19 07:24:50.183299,820,PR,Cambará,Vitoria Martins,Tablet,2,1500.0,Diana Small,F,Pix
2025-06-19 17:15:00.232559,1639,PR,Cambará,Vitoria Martins,Mesa para Escritório,8,700.0,Brian Keegan,O,Cartão de Crédito
2025-06-19 23:51:51.212466,890,MG,Belo Horizonte,Carlos Silva,Mesa para Escritório,8,700.0,Craig Solarzano,O,Transferência Bancária
2025-06-20 01:01:01.962065,1749,MG,Belo Horizonte,João Vitor,Monitor,3,800.0,Nancy Price,O,Transferência Bancária
2025-06-20 03:11:44.736729,460,SP,Assis,Roberto Ferreira,Headset,9,300.0,Norman Duggan,M,Cartão de Crédito
2025-06-20 07:12:41.766386,251,SP,Assis,Mariana Gomes,Smartphone,1,2000.0,Billy Horrigan,M,Transferência Bancária
2025-06-20 10:11:39.721280,97,SP,Assis,Mariana Gomes,Notebook,0,3500.0,Frances Riggs,F,Cartão de Crédito
2025-06-20 10:16:42.669935,305,SP,São Paulo,Bruno Silva,Headset,9,300.0,Mary Rosso,F,Transferência Bancária
2025-06-21 03:58:46.652608,573,PR,Cambará,Vitoria Martins,Smartphone,1,2000.0,Etta Martinez,F,Pix
2025-06-21 06:12:44.840494,466,SP,Assis,Maria Vitoria,Cadeira Gamer,7,900.0,Frank Kotas,M,Pix
2025-06-21 07:04:48.370380,716,PR,Cambará,Beatriz Dias,Notebook,0,3500.0,Gloria Rodriguez,F,Boleto
2025-06-21 11:47:57.761895,1444,MG,Belo Horizonte,Maria Clara,Monitor,3,800.0,Dave Martin,O,Cartão de Crédito
2025-06-21 13:43:00.678942,1672,SP,Assis,Mariana Gomes,Tablet,2,1500.0,Paige Kincaid,F,Pix
2025-06-21 14:10:43.586166,380,MG,Belo Horizonte,Maria Clara,Mesa para Escritório,8,700.0,Lawanda Korsak,O,Transferência Bancária
2025-06-21 15:03:58.186700,1471,RJ,Rio de Janeiro,Pedro Sousa,Smartphone,1,2000.0,Linda Chrisman,F,Transferência Bancária
2025-06-21 16:13:38.301424,19,MG,Belo Horizonte,João Vitor,Mouse,5,100.0,Mary Irvin,F,Boleto
2025-06-21 18:33:50.817499,868,MG,Belo Horizonte,Carlos Silva,Impressora,6,1200.0,Sammie Leon,O,Boleto
2025-06-22 00:48:00.460995,1659,SP,São Paulo,Ana Oliveira,Impressora,6,1200.0,Erik Gingrich,M,Cartão de Crédito
2025-06-22 03:24:50.166676,815,SP,São Paulo,Carla Santos,Mesa para Escritório,8,700.0,Dennis Gill,M,Transferência Bancária
2025-06-22 04:32:43.251271,365,MG,Belo Horizonte,Carlos Silva,Cadeira Gamer,7,900.0,Elizabeth Lawler,F,Pix
2025-06-22 16:37:44.720414,457,SP,São Paulo,Carla Santos,Cadeira Gamer,7,900.0,Hazel Appel,O,Pix
2025-06-22 18:05:50.492510,840,SP,São Paulo,Carla Santos,Headset,9,300.0,Nancy Hoeft,F,Cartão de Crédito
2025-06-22 22:41:54.811835,1160,SP,Assis,Maria Vitoria,Mesa para Escritório,8,700.0,Martin Scovel,M,Transferência Bancária
2025-06-22 23:04:48.872517,748,SP,São Paulo,Carla Santos,Tablet,2,1500.0,Christopher Brown,O,Pix
2025-06-22 23:51:44.290192,434,MG,Belo Horizonte,Maria Clara,Mesa para Escritório,8,700.0,Lucas Davis,O,Pix
2025-06-23 00:42:50.041503,811,RJ,Rio de Janeiro,Pedro Sousa,Impressora,6,1200.0,Holly Rigby,O,Transferência Bancária
2025-06-23 12:26:39.240274,71,PR,Cambará,Beatriz Dias,Cadeira Gamer,7,900.0,Rebecca Grunau,O,Cartão de Crédito
2025-06-23 15:44:50.611458,851,SP,São Paulo,Ana Oliveira,Mesa para Escritório,8,700.0,Walter Mix,M,Transferência Bancária
2025-06-23 19:03:56.201159,1319,PR,Cambará,Ana Maria,Notebook,0,3500.0,Robbie Pischke,F,Cartão de Crédito
2025-06-24 04:36:03.717018,1885,RJ,Rio de Janeiro,Juliana Almeida,Monitor,3,800.0,Diane Francis,O,Pix
2025-06-24 08:26:58.756850,1513,PR,Cambará,Ana Maria,Smartphone,1,2000.0,Iris Cervantes,O,Cartão de Crédito
2025-06-24 18:37:47.320844,611,SP,Assis,Mariana Gomes,Notebook,0,3500.0,Stephanie Echavarria,F,Cartão de Crédito
2025-06-24 20:00:01.584314,1732,RJ,Rio de Janeiro,Juliana Almeida,Smartphone,1,2000.0,Donna Cardwell,F,Pix
2025-06-25 02:09:43.084587,350,PR,Cambará,Beatriz Dias,Headset,9,300.0,Robert Moore,M,Pix
2025-06-25 03:32:47.626573,642,SP,Assis,Roberto Ferreira,Impressora,6,1200.0,Charles Williams,O,Boleto
2025-06-25 10:35:51.605656,917,SP,Assis,Mariana Gomes,Impressora,6,1200.0,Mark Rhyner,M,Cartão de Crédito
2025-06-25 17:58:44.834747,464,SP,Assis,Roberto Ferreira,Teclado,4,150.0,Buddy Neely,M,Transferência Bancária
2025-06-25 18:47:54.323095,1106,PR,Cambará,Beatriz Dias,Monitor,3,800.0,Wilfred Bussman,M,Boleto
2025-06-25 21:55:02.509029,1807,RJ,Rio de Janeiro,Juliana Almeida,Impressora,6,1200.0,Penny Warren,F,Boleto
2025-06-26 02:54:52.790400,1003,SP,Assis,Maria Vitoria,Mesa para Escritório,8,700.0,David Kennedy,M,Pix
2025-06-26 03:03:44.832728,463,RJ,Rio de Janeiro,Vinicius Sanches,Teclado,4,150.0,Milton Sawyer,M,Pix
2025-06-26 17:07:03.030559,1839,SP,São Paulo,Carla Santos,Cadeira Gamer,7,900.0,Randy Lee,M,Cartão de Crédito
2025-06-26 17:09:56.461606,1343,SP,Assis,Roberto Ferreira,Smartphone,1,2000.0,Mable Garrison,F,Pix
2025-06-26 17:58:51.707290,927,SP,São Paulo,Carla Santos,Smartphone,1,2000.0,Carol Coe,O,Boleto
2025-06-26 21:26:53.942607,1090,SP,Assis,Roberto Ferreira,Notebook,0,3500.0,Ray Hopkins,O,Transferência Bancária
2025-06-26 21:31:44.729052,458,PR,Cambará,Beatriz Dias,Notebook,0,3500.0,Patricia Norris,O,Pix
2025-06-27 13:46:44.124976,422,MG,Belo Horizonte,Carlos Silva,Headset,9,300.0,Frances Rathbum,F,Pix
2025-06-27 14:59:44.606595,451,RJ,Rio de Janeiro,Pedro Sousa,Headset,9,300.0,Aaron Sandoval,O,Pix
2025-06-27 19:52:45.530304,506,RJ,Rio de Janeiro,Pedro Sousa,Impressora,6,1200.0,John Noggle,M,Pix
2025-06-27 21:34:01.481974,1726,SP,São Paulo,Carla Santos,Mouse,5,100.0,Donald Shields,O,Cartão de Crédito
2025-06-27 23:04:40.453236,135,RJ,Rio de Janeiro,Pedro Sousa,Smartphone,1,2000.0,Tammy Smith,F,Cartão de Crédito
2025-06-27 23:04:40.615436,161,SP,Assis,Roberto Ferreira,Mesa para Escritório,8,700.0,Willis Mcintosh,M,Boleto
2025-06-28 06:27:39.891980,111,SP,Assis,Mariana Gomes,Notebook,0,3500.0,Stan Mendiola,M,Transferência Bancária
2025-06-28 07:34:56.954521,1396,SP,São Paulo,Bruno Silva,Monitor,3,800.0,Ann Amend,F,Transferência Bancária
2025-06-28 08:26:40.848962,174,PR,Cambará,Ana Maria,Headset,9,300.0,Norman Rivas,M,Transferência Bancária
2025-06-28 14:42:51.412145,906,MG,Belo Horizonte,Carlos Silva,Mouse,5,100.0,Anna Hill,F,Transferência Bancária
2025-06-28 18:19:41.882669,256,SP,São Paulo,Bruno Silva,Cadeira Gamer,7,900.0,Jeff Rosa,M,Transferência Bancária
2025-06-29 02:55:53.943992,1091,RJ,Rio de Janeiro,Juliana Almeida,Monitor,3,800.0,Audra Gates,O,Transferência Bancária
2025-06-29 07:29:40.082763,116,PR,Cambará,Beatriz Dias,Mesa para Escritório,8,700.0,Amanda Scott,O,Cartão de Crédito
2025-06-29 09:19:00.310126,1650,PR,Cambará,Vitoria Martins,Cadeira Gamer,7,900.0,Barbara Diaz,F,Cartão de Crédito
2025-06-29 17:20:41.655191,234,MG,Belo Horizonte,Carlos Silva,Mouse,5,100.0,Joshua Justice,M,Boleto
2025-06-29 17:32:47.627660,643,RJ,Rio de Janeiro,Juliana Almeida,Mouse,5,100.0,Debra Zimmerman,F,Cartão de Crédito
2025-06-29 19:34:01.197979,1703,MG,Belo Horizonte,Carlos Silva,Headset,9,300.0,Jason Gangler,M,Boleto
2025-06-30 01:28:42.222944,283,PR,Cambará,Beatriz Dias,Mouse,5,100.0,Ralph Ojeda,M,Cartão de Crédito
2025-06-30 05:56:39.515805,85,RJ,Rio de Janeiro,Pedro Sousa,Teclado,4,150.0,Oralia Mosher,F,Transferência Bancária
2025-06-30 05:57:05.040682,1982,SP,São Paulo,Carla Santos,Monitor,3,800.0,Ann Vincent,O,Boleto
2025-06-30 07:08:43.697459,387,PR,Cambará,Vitoria Martins,Headset,9,300.0,Thomas Bellows,M,Boleto
2025-06-30 08:35:57.983380,1464,SP,São Paulo,Ana Oliveira,Tablet,2,1500.0,Derek Cozzolino,O,Pix
2025-06-30 09:55:01.924937,1748,SP,São Paulo,Bruno Silva,Tablet,2,1500.0,Maria Fleek,O,Transferência Bancária
2025-07-01 06:54:47.904671,685,MG,Belo Horizonte,Maria Clara,Impressora,6,1200.0,Michael Canizales,M,Cartão de Crédito
2025-07-01 10:08:58.919775,1532,RJ,Rio de Janeiro,Pedro Sousa,Monitor,3,800.0,Angela Kane,O,Boleto
2025-07-01 10:26:48.605336,734,PR,Cambará,Beatriz Dias,Mesa para Escritório,8,700.0,Gloria Bystron,F,Cartão de Crédito
2025-07-01 16:49:51.659258,920,PR,Cambará,Ana Maria,Mouse,5,100.0,Sylvia Burge,O,Cartão de Crédito
2025-07-01 19:45:51.711882,928,SP,São Paulo,Ana Oliveira,Smartphone,1,2000.0,Sherrie Schultz,F,Pix
2025-07-01 20:05:57.104886,1405,PR,Cambará,Vitoria Martins,Monitor,3,800.0,Betty Duenas,F,Boleto
2025-07-01 21:29:55.314191,1207,RJ,Rio de Janeiro,Juliana Almeida,Tablet,2,1500.0,Marcia Dougal,F,Pix
2025-07-01 22:11:56.871570,1385,RJ,Rio de Janeiro,Vinicius Sanches,Mouse,5,100.0,Gabriel Dickerson,O,Pix
2025-07-02 01:58:49.207687,776,SP,Assis,Mariana Gomes,Cadeira Gamer,7,900.0,Esther Yancey,F,Pix
2025-07-02 02:00:40.086039,118,MG,Belo Horizonte,Carlos Silva,Tablet,2,1500.0,Michael Donaldson,M,Transferência Bancária
2025-07-02 03:27:51.831420,931,MG,Belo Horizonte,João Vitor,Impressora,6,1200.0,Nancy Aaron,O,Pix
2025-07-02 04:00:58.266806,1478,SP,São Paulo,Bruno Silva,Impressora,6,1200.0,Sherri Bolebruch,O,Cartão de Crédito
2025-07-02 05:56:47.982400,700,RJ,Rio de Janeiro,Juliana Almeida,Monitor,3,800.0,Juan Coe,M,Boleto
2025-07-02 07:38:43.162784,356,RJ,Rio de Janeiro,Pedro Sousa,Notebook,0,3500.0,Cynthia Maher,F,Pix
2025-07-02 08:14:45.151232,493,RJ,Rio de Janeiro,Vinicius Sanches,Cadeira Gamer,7,900.0,James Lowe,M,Cartão de Crédito
2025-07-02 09:03:40.468891,140,SP,Assis,Maria Vitoria,Impressora,6,1200.0,Autumn Queen,O,Transferência Bancária
2025-07-02 11:53:59.570998,1575,SP,São Paulo,Bruno Silva,Mesa para Escritório,8,700.0,Cheryll Irizarry,F,Cartão de Crédito
2025-07-02 12:24:51.285741,891,RJ,Rio de Janeiro,Juliana Almeida,Cadeira Gamer,7,900.0,William Robinson,M,Cartão de Crédito
2025-07-02 13:05:53.946813,1092,RJ,Rio de Janeiro,Pedro Sousa,Headset,9,300.0,Helen Porter,O,Pix
2025-07-02 14:11:48.268426,711,SP,Assis,Roberto Ferreira,Headset,9,300.0,Mildred Rinderer,O,Transferência Bancária
2025-07-02 16:25:59.051018,1543,PR,Cambará,Vitoria Martins,Mouse,5,100.0,Bill Woods,M,Transferência Bancária
2025-07-02 21:58:44.103475,411,MG,Belo Horizonte,Carlos Silva,Teclado,4,150.0,Jessica Velazquez,F,Transferência Bancária
2025-07-03 01:58:55.005657,1178,PR,Cambará,Vitoria Martins,Mesa para Escritório,8,700.0,Robert Farmer,M,Transferência Bancária
2025-07-03 14:17:45.093481,486,PR,Cambará,Beatriz Dias,Cadeira Gamer,7,900.0,Arden Estevez,O,Pix
2025-07-03 17:43:44.112105,415,PR,Cambará,Vitoria Martins,Headset,9,300.0,Elva Peery,O,Cartão de Crédito
2025-07-03 21:27:42.914127,336,RJ,Rio de Janeiro,Pedro Sousa,Headset,9,300.0,Autumn Sanders,F,Transferência Bancária
2025-07-04 00:38:50.192744,822,PR,Cambará,Beatriz Dias,Tablet,2,1500.0,Lyle Everette,O,Boleto
2025-07-04 01:50:00.264413,1649,SP,Assis,Roberto Ferreira,Impressora,6,1200.0,Isaac Turbyfill,M,Cartão de Crédito
2025-07-04 04:28:38.099120,11,SP,São Paulo,Bruno Silva,Impressora,6,1200.0,Michael Brandon,M,Cartão de Crédito
2025-07-04 08:17:52.090693,951,MG,Belo Horizonte,Carlos Silva,Impressora,6,1200.0,Gloria Bunn,O,Transferência Bancária
2025-07-05 05:31:48.266835,709,SP,Assis,Mariana Gomes,Impressora,6,1200.0,Joshua Mason,M,Boleto
2025-07-05 08:53:58.574349,1503,PR,Cambará,Beatriz Dias,Impressora,6,1200.0,Mary Heilman,F,Pix
2025-07-05 10:08:52.866490,1009,RJ,Rio de Janeiro,Juliana Almeida,Notebook,0,3500.0,Madalyn Meador,O,Transferência Bancária
2025-07-05 11:38:38.167830,13,PR,Cambará,Vitoria Martins,Cadeira Gamer,7,900.0,Patsy Oldroyd,O,Pix
2025-07-05 12:41:39.218264,68,SP,São Paulo,Carla Santos,Smartphone,1,2000.0,Tammy Gluck,O,Pix
2025-07-05 18:26:00.126241,1619,MG,Belo Horizonte,Maria Clara,Notebook,0,3500.0,Mason Green,M,Pix
2025-07-05 20:48:55.863160,1272,PR,Cambará,Vitoria Martins,Mesa para Escritório,8,700.0,Vicki Brown,O,Transferência Bancária
2025-07-05 21:46:44.462253,446,MG,Belo Horizonte,Carlos Silva,Monitor,3,800.0,James Williams,M,Cartão de Crédito
2025-07-06 06:36:40.540207,153,PR,Cambará,Ana Maria,Notebook,0,3500.0,Sol Bala,M,Pix
2025-07-06 07:10:43.083314,349,PR,Cambará,Vitoria Martins,Impressora,6,1200.0,Jean Young,O,Pix
2025-07-06 09:42:43.898522,402,SP,São Paulo,Ana Oliveira,Headset,9,300.0,Emma Harvey,F,Boleto
2025-07-06 11:04:51.304987,893,MG,Belo Horizonte,João Vitor,Mouse,5,100.0,Kenneth Noel,M,Transferência Bancária
2025-07-06 11:56:50.682377,857,SP,São Paulo,Carla Santos,Cadeira Gamer,7,900.0,Mary Bray,F,Pix
2025-07-06 13:01:47.482866,627,SP,Assis,Mariana Gomes,Mesa para Escritório,8,700.0,Joseph Woods,O,Transferência Bancária
2025-07-06 18:31:01.592966,1734,SP,São Paulo,Ana Oliveira,Tablet,2,1500.0,Karen Teas,F,Transferência Bancária
2025-07-06 19:18:49.543101,792,MG,Belo Horizonte,Maria Clara,Monitor,3,800.0,Lydia West,O,Cartão de Crédito
2025-07-06 20:20:46.944806,583,SP,Assis,Maria Vitoria,Mouse,5,100.0,Steven Lee,M,Pix
2025-07-06 20:54:55.865383,1274,RJ,Rio de Janeiro,Vinicius Sanches,Smartphone,1,2000.0,Dean Stone,M,Cartão de Crédito
2025-07-06 23:23:43.545300,374,RJ,Rio de Janeiro,Juliana Almeida,Headset,9,300.0,Margaret Hardison,O,Cartão de Crédito
2025-07-07 17:31:47.904206,684,PR,Cambará,Ana Maria,Cadeira Gamer,7,900.0,Robert Thomas,M,Cartão de Crédito
2025-07-08 03:19:57.550668,1422,PR,Cambará,Vitoria Martins,Notebook,0,3500.0,Mary Crouse,F,Pix
2025-07-08 07:04:39.354093,75,SP,Assis,Mariana Gomes,Monitor,3,800.0,Christina Little,F,Transferência Bancária
2025-07-08 12:22:57.763020,1445,RJ,Rio de Janeiro,Juliana Almeida,Teclado,4,150.0,Kimberly Allen,F,Transferência Bancária
2025-07-08 14:15:05.061515,1986,SP,São Paulo,Ana Oliveira,Impressora,6,1200.0,Brian Jephson,M,Cartão de Crédito
